House,Time,TV,Agg
2.0,827.0,129.012,130.81000000000003
2.0,828.0,129.605,131.61399999999998
2.0,829.0,129.787,131.618
2.0,830.0,130.05700000000002,131.704
2.0,831.0,129.177,130.818
2.0,832.0,129.42000000000002,131.47600000000003
2.0,833.0,130.193,132.66800000000003
2.0,834.0,129.095,130.88100000000003
2.0,835.0,129.796,131.79
2.0,836.0,129.218,131.054
2.0,837.0,129.687,131.323
2.0,838.0,129.916,132.057
2.0,839.0,129.18800000000002,131.717
2.0,840.0,129.988,131.805
2.0,841.0,129.443,131.45299999999997
2.0,842.0,129.24,130.804
2.0,843.0,129.248,130.944
2.0,844.0,129.92000000000002,131.39700000000002
2.0,845.0,129.407,130.951
2.0,846.0,130.058,232.79
2.0,847.0,129.846,232.435
2.0,848.0,129.689,229.6
2.0,849.0,129.498,226.51399999999998
2.0,850.0,129.456,225.849
2.0,851.0,129.424,226.226
2.0,852.0,129.371,225.425
2.0,853.0,129.453,223.714
2.0,854.0,128.958,130.16599999999997
2.0,855.0,128.757,130.811
2.0,856.0,128.963,130.08599999999998
2.0,857.0,129.373,131.391
2.0,858.0,129.31300000000002,130.98200000000003
2.0,859.0,129.956,131.86299999999997
2.0,860.0,129.504,131.262
2.0,861.0,128.894,130.013
2.0,862.0,129.01500000000001,130.75300000000001
2.0,863.0,129.159,131.12199999999999
2.0,864.0,129.05100000000002,130.567
2.0,865.0,129.117,131.128
2.0,866.0,129.639,131.663
2.0,867.0,129.573,130.836
2.0,868.0,128.976,130.987
2.0,869.0,129.018,130.76500000000001
2.0,870.0,129.229,130.211
2.0,871.0,130.004,131.518
2.0,872.0,129.552,131.767
2.0,873.0,129.473,131.79000000000002
2.0,874.0,129.613,131.303
2.0,875.0,129.567,131.61700000000002
2.0,876.0,129.417,131.637
2.0,877.0,129.377,130.73800000000003
2.0,878.0,130.17600000000002,232.86100000000002
2.0,879.0,129.583,233.88000000000002
2.0,880.0,129.513,230.51500000000001
2.0,881.0,129.178,228.656
2.0,882.0,129.743,228.408
2.0,883.0,129.019,227.73800000000003
2.0,884.0,129.839,225.425
2.0,885.0,129.413,130.976
2.0,886.0,129.677,131.152
2.0,887.0,129.03900000000002,130.81100000000004
2.0,888.0,129.66400000000002,131.15800000000002
2.0,889.0,129.393,132.024
2.0,890.0,129.463,131.35799999999998
2.0,891.0,129.06900000000002,130.336
2.0,892.0,128.198,129.768
2.0,893.0,129.389,130.79200000000003
2.0,894.0,129.123,130.843
2.0,895.0,129.157,131.16700000000003
2.0,896.0,129.894,131.73200000000003
2.0,897.0,129.589,131.485
2.0,898.0,129.055,130.911
2.0,899.0,129.665,131.324
2.0,900.0,129.977,131.12100000000004
2.0,901.0,129.209,130.43
2.0,902.0,129.555,131.336
2.0,903.0,130.002,132.00100000000003
2.0,904.0,129.797,131.311
2.0,905.0,129.379,131.14
2.0,906.0,129.496,131.443
2.0,907.0,129.349,131.175
2.0,908.0,129.094,247.10000000000002
2.0,909.0,129.029,232.81300000000002
2.0,910.0,129.518,230.02100000000002
2.0,911.0,128.961,229.63600000000002
2.0,912.0,129.086,227.509
2.0,913.0,129.324,227.484
2.0,914.0,129.011,225.475
2.0,915.0,129.377,225.534
2.0,916.0,129.131,130.693
2.0,917.0,129.786,132.345
2.0,918.0,129.126,130.943
2.0,919.0,128.689,131.19299999999998
2.0,920.0,129.162,130.776
2.0,921.0,129.553,131.27700000000002
2.0,922.0,129.18,131.00400000000002
2.0,923.0,129.203,131.05
2.0,924.0,129.995,131.836
2.0,925.0,129.979,132.088
2.0,926.0,129.166,131.163
2.0,927.0,129.217,131.30100000000002
2.0,928.0,128.576,130.439
2.0,929.0,129.332,131.542
2.0,930.0,129.279,131.23600000000002
2.0,931.0,128.888,130.235
2.0,932.0,128.982,130.96300000000002
2.0,933.0,128.692,130.322
2.0,934.0,129.369,131.105
2.0,935.0,128.618,129.81300000000002
2.0,936.0,128.97,130.597
2.0,937.0,129.075,131.60799999999998
2.0,938.0,129.335,131.16100000000003
2.0,939.0,129.517,227.69000000000003
2.0,940.0,129.373,233.005
2.0,941.0,129.651,230.47100000000003
2.0,942.0,129.541,228.662
2.0,943.0,129.893,227.232
2.0,944.0,129.156,226.779
2.0,945.0,129.779,225.896
2.0,946.0,129.708,225.03699999999998
2.0,947.0,129.38,131.432
2.0,948.0,129.285,131.654
2.0,949.0,128.971,131.12900000000002
2.0,950.0,1.449,2.6390000000000002
2.0,951.0,1.294,3.149
2.0,952.0,1.4060000000000001,3.6510000000000002
2.0,953.0,1.071,2.683
2.0,954.0,1.334,3.276
2.0,955.0,1.594,4.034
2.0,956.0,1.554,3.119
2.0,957.0,1.104,3.1719999999999997
2.0,958.0,1.368,2.6740000000000004
2.0,959.0,1.347,3.4050000000000002
2.0,960.0,1.412,2.888
2.0,961.0,1.495,3.1960000000000006
2.0,962.0,1.4040000000000001,3.0700000000000003
2.0,963.0,1.6440000000000001,3.471
2.0,964.0,1.366,3.361
2.0,965.0,1.438,3.184
2.0,966.0,1.0010000000000001,2.3930000000000002
2.0,967.0,1.412,3.049
2.0,968.0,1.335,2.86
2.0,969.0,1.192,3.227
2.0,970.0,1.067,98.766
2.0,971.0,1.298,105.34899999999999
2.0,972.0,0.902,101.035
2.0,973.0,0.5660000000000001,98.48500000000001
2.0,974.0,1.211,98.591
2.0,975.0,1.693,98.58399999999999
2.0,976.0,1.174,96.99600000000001
2.0,977.0,1.448,96.04199999999999
2.0,978.0,1.734,3.061
2.0,979.0,1.6360000000000001,3.4040000000000004
2.0,980.0,0.931,3.2620000000000005
2.0,981.0,1.292,2.869
2.0,982.0,1.348,3.1109999999999998
2.0,983.0,1.938,4.236000000000001
2.0,984.0,1.221,2.927
2.0,985.0,1.346,2.7430000000000003
2.0,986.0,1.514,2.99
2.0,987.0,1.2630000000000001,3.564
2.0,988.0,1.318,3.301
2.0,989.0,1.361,3.347
2.0,990.0,1.248,3.194
2.0,991.0,1.225,3.3470000000000004
2.0,992.0,1.5,3.554
2.0,993.0,1.198,3.076
2.0,994.0,1.008,2.825
2.0,995.0,1.393,3.4610000000000003
2.0,996.0,1.334,2.802
2.0,997.0,1.4060000000000001,3.0410000000000004
2.0,998.0,1.195,2.433
2.0,999.0,1.102,3.002
2.0,1000.0,1.415,3.1109999999999998
2.0,1001.0,1.124,2.653
2.0,1002.0,1.381,99.646
2.0,1003.0,1.805,104.70500000000001
2.0,1004.0,1.701,102.642
2.0,1005.0,1.0130000000000001,100.122
2.0,1006.0,1.682,98.94600000000001
2.0,1007.0,1.487,99.067
2.0,1008.0,1.911,97.13
2.0,1009.0,1.5110000000000001,95.531
2.0,1010.0,1.099,3.3299999999999996
2.0,1011.0,1.534,2.9050000000000002
2.0,1012.0,1.319,3.123
2.0,1013.0,1.677,3.87
2.0,1014.0,1.424,3.0869999999999997
2.0,1015.0,1.385,3.0620000000000003
2.0,1016.0,1.4000000000000001,3.4810000000000003
2.0,1017.0,1.208,3.021
2.0,1018.0,1.411,3.6980000000000004
2.0,1019.0,1.33,3.4200000000000004
2.0,1020.0,1.368,3.6029999999999998
2.0,1021.0,1.424,2.738
2.0,1022.0,1.337,3.1550000000000002
2.0,1023.0,1.52,3.351
2.0,1024.0,1.342,2.8449999999999998
2.0,1025.0,1.3820000000000001,3.181
2.0,1026.0,1.413,3.028
2.0,1027.0,1.564,2.855
2.0,1028.0,1.289,3.022
2.0,1029.0,2.1270000000000002,4.455
2.0,1030.0,1.432,3.633
2.0,1031.0,1.453,3.096
2.0,1032.0,0.909,2.803
2.0,1033.0,1.2710000000000001,3.072
2.0,1034.0,1.242,105.989
2.0,1035.0,1.736,102.334
2.0,1036.0,1.291,101.65299999999999
2.0,1037.0,1.115,99.626
2.0,1038.0,1.6520000000000001,99.33900000000001
2.0,1039.0,1.622,98.46700000000001
2.0,1040.0,1.379,97.35300000000002
2.0,1041.0,1.276,96.05499999999999
2.0,1042.0,2.004,96.08900000000001
2.0,1043.0,1.439,3.7729999999999997
2.0,1044.0,1.104,2.8400000000000003
2.0,1045.0,1.04,3.2279999999999998
2.0,1046.0,1.468,3.3569999999999998
2.0,1047.0,1.3820000000000001,3.167
2.0,1048.0,1.084,3.125
2.0,1049.0,1.174,2.91
2.0,1050.0,1.2610000000000001,2.555
2.0,1051.0,1.107,2.346
2.0,1052.0,1.155,2.6879999999999997
2.0,1053.0,1.413,3.045
2.0,1054.0,1.088,3.569
2.0,1055.0,1.422,3.0669999999999997
2.0,1056.0,1.6600000000000001,3.229
2.0,1057.0,1.432,2.828
2.0,1058.0,1.443,2.962
2.0,1059.0,1.059,2.421
2.0,1060.0,1.393,101.486
2.0,1061.0,1.245,102.69900000000001
2.0,1062.0,1.308,100.07200000000002
2.0,1063.0,1.102,98.34400000000001
2.0,1064.0,1.004,2327.931
2.0,1065.0,1.266,2289.4719999999998
2.0,1066.0,1.103,2284.3419999999996
2.0,1067.0,1.5130000000000001,2210.546
2.0,1068.0,1.087,19.346999999999998
2.0,1069.0,1.135,38.394
2.0,1070.0,1.637,2524.0260000000003
2.0,1071.0,1.356,2507.203
2.0,1072.0,1.369,2491.853
2.0,1073.0,1.209,2466.7459999999996
2.0,1074.0,1.353,2460.0339999999997
2.0,1075.0,1.444,2424.351
2.0,1076.0,1.175,2364.3800000000006
2.0,1077.0,1.268,2406.7690000000002
2.0,1078.0,1.549,2431.364
2.0,1079.0,1.272,2415.5139999999997
2.0,1080.0,1.239,2417.088
2.0,1081.0,1.5330000000000001,2372.8129999999996
2.0,1082.0,1.107,2366.707
2.0,1083.0,1.679,2377.452
2.0,1084.0,1.5010000000000001,2362.553
2.0,1085.0,1.727,86.506
2.0,1086.0,1.6360000000000001,84.367
2.0,1087.0,1.337,185.418
2.0,1088.0,1.301,182.283
2.0,1089.0,1.4000000000000001,160.63500000000002
2.0,1090.0,1.198,158.361
2.0,1091.0,1.108,2468.994
2.0,1092.0,1.454,2453.2650000000003
2.0,1093.0,1.346,2359.513
2.0,1094.0,0.686,2350.1720000000005
2.0,1095.0,1.635,2280.7830000000004
2.0,1096.0,1.3820000000000001,2305.718
2.0,1097.0,1.32,2309.038
2.0,1098.0,1.2750000000000001,2300.7850000000003
2.0,1099.0,1.083,49.391999999999996
2.0,1100.0,1.105,93.02100000000002
2.0,1101.0,1.496,86.637
2.0,1102.0,1.407,87.74600000000001
2.0,1103.0,1.124,87.167
2.0,1104.0,1.698,64.12700000000001
2.0,1105.0,1.448,65.10600000000001
2.0,1106.0,1.684,87.245
2.0,1107.0,1.296,88.842
2.0,1108.0,1.5110000000000001,63.645
2.0,1109.0,1.5090000000000001,8.795000000000002
2.0,1110.0,1.5130000000000001,15.200000000000001
2.0,1111.0,1.623,58.300000000000004
2.0,1112.0,1.167,2444.261
2.0,1113.0,1.5310000000000001,2438.119
2.0,1114.0,1.429,2398.138
2.0,1115.0,1.022,103.10300000000001
2.0,1116.0,1.54,111.325
2.0,1117.0,1.685,154.463
2.0,1118.0,1.361,2368.4280000000003
2.0,1119.0,1.599,2296.072
2.0,1120.0,1.407,2346.7940000000003
2.0,1121.0,1.403,2269.1540000000005
2.0,1122.0,1.6360000000000001,2272.939
2.0,1123.0,1.6360000000000001,2318.321
2.0,1124.0,1.47,2296.0469999999996
2.0,1125.0,1.327,2240.1410000000005
2.0,1126.0,1.485,2261.3
2.0,1127.0,1.4060000000000001,2270.067
2.0,1128.0,1.685,2255.294
2.0,1129.0,1.557,2269.4
2.0,1130.0,1.176,2239.7960000000003
2.0,1131.0,1.028,2239.058
2.0,1132.0,135.165,141.83399999999997
2.0,1133.0,135.615,149.00200000000004
2.0,1134.0,135.8,142.183
2.0,1135.0,135.573,142.30400000000003
2.0,1136.0,135.587,141.617
2.0,1137.0,134.841,147.43500000000003
2.0,1138.0,134.221,140.56099999999998
2.0,1139.0,134.264,238.47600000000003
2.0,1140.0,133.619,241.03699999999998
2.0,1141.0,134.082,237.41899999999998
2.0,1142.0,134.30100000000002,236.99
2.0,1143.0,133.249,230.575
2.0,1144.0,133.318,230.912
2.0,1145.0,132.877,228.615
2.0,1146.0,133.207,134.99099999999999
2.0,1147.0,132.81900000000002,134.28300000000004
2.0,1148.0,132.543,133.945
2.0,1149.0,131.832,133.62099999999998
2.0,1150.0,132.52100000000002,134.387
2.0,1151.0,131.574,132.63
2.0,1152.0,130.869,132.602
2.0,1153.0,132.083,133.809
2.0,1154.0,131.80100000000002,134.21600000000004
2.0,1155.0,131.058,132.97099999999998
2.0,1156.0,131.065,132.036
2.0,1157.0,131.436,133.183
2.0,1158.0,130.532,132.835
2.0,1159.0,131.084,132.794
2.0,1160.0,130.325,132.32999999999998
2.0,1161.0,130.497,132.24099999999999
2.0,1162.0,129.993,131.475
2.0,1163.0,130.468,132.179
2.0,1164.0,129.808,131.93800000000002
2.0,1165.0,130.645,2293.109
2.0,1166.0,130.13,131.79799999999997
2.0,1167.0,130.225,131.814
2.0,1168.0,130.239,227.495
2.0,1169.0,130.26,233.212
2.0,1170.0,129.6,229.452
2.0,1171.0,130.005,229.799
2.0,1172.0,129.543,228.08800000000002
2.0,1173.0,129.745,227.574
2.0,1174.0,129.732,225.994
2.0,1175.0,129.714,131.636
2.0,1176.0,130.036,131.66
2.0,1177.0,129.145,130.675
2.0,1178.0,130.12,131.308
2.0,1179.0,129.943,131.196
2.0,1180.0,129.052,131.18499999999997
2.0,1181.0,129.62,131.39100000000002
2.0,1182.0,128.799,130.549
2.0,1183.0,129.831,131.60999999999999
2.0,1184.0,129.905,132.195
2.0,1185.0,128.827,130.99900000000002
2.0,1186.0,129.221,2291.963
2.0,1187.0,129.792,131.291
2.0,1188.0,128.671,130.97499999999997
2.0,1189.0,128.376,130.61200000000002
2.0,1190.0,128.911,130.645
2.0,1191.0,129.834,131.699
2.0,1192.0,129.429,131.398
2.0,1193.0,129.225,131.51099999999997
2.0,1194.0,128.853,130.40400000000002
2.0,1195.0,129.268,133.54399999999998
2.0,1196.0,129.462,226.758
2.0,1197.0,129.293,232.716
2.0,1198.0,129.465,228.38500000000002
2.0,1199.0,129.251,228.776
2.0,1200.0,129.461,226.68200000000002
2.0,1201.0,128.823,226.40800000000002
2.0,1202.0,129.405,224.63000000000002
2.0,1203.0,129.06900000000002,223.041
2.0,1204.0,129.081,130.916
2.0,1205.0,128.978,130.13
2.0,1206.0,129.617,130.91599999999997
2.0,1207.0,129.66,130.89800000000002
2.0,1208.0,129.037,131.205
2.0,1209.0,129.261,130.981
2.0,1210.0,128.9,131.079
2.0,1211.0,128.836,131.138
2.0,1212.0,129.17600000000002,131.08600000000004
2.0,1213.0,129.235,131.16300000000004
2.0,1214.0,129.567,130.88400000000001
2.0,1215.0,129.68800000000002,131.519
2.0,1216.0,129.073,131.36100000000002
2.0,1217.0,128.5,130.29899999999998
2.0,1218.0,129.494,131.25500000000002
2.0,1219.0,128.875,130.675
2.0,1220.0,129.197,130.482
2.0,1221.0,128.665,130.506
2.0,1222.0,128.631,130.981
2.0,1223.0,128.923,130.992
2.0,1224.0,128.512,130.831
2.0,1225.0,128.385,129.792
2.0,1226.0,128.552,230.49699999999999
2.0,1227.0,128.973,231.87600000000003
2.0,1228.0,128.17600000000002,227.877
2.0,1229.0,128.391,225.56
2.0,1230.0,128.562,227.10500000000002
2.0,1231.0,128.963,225.844
2.0,1232.0,128.745,223.803
2.0,1233.0,128.903,130.863
2.0,1234.0,129.002,130.738
2.0,1235.0,128.63,131.16500000000002
2.0,1236.0,128.91,130.41799999999998
2.0,1237.0,128.251,130.53400000000002
2.0,1238.0,128.853,130.83
2.0,1239.0,129.564,130.73000000000002
2.0,1240.0,128.611,130.15099999999998
2.0,1241.0,128.992,130.59099999999998
2.0,1242.0,129.01,131.17700000000002
2.0,1243.0,128.913,131.18800000000002
2.0,1244.0,128.713,130.819
2.0,1245.0,129.33,130.86
2.0,1246.0,129.034,131.48099999999997
2.0,1247.0,129.227,131.106
2.0,1248.0,129.65800000000002,131.37100000000004
2.0,1249.0,129.302,130.301
2.0,1250.0,128.57,130.208
2.0,1251.0,128.845,130.962
2.0,1252.0,128.885,130.165
2.0,1253.0,129.376,130.994
2.0,1254.0,129.03900000000002,131.36200000000002
2.0,1255.0,129.279,131.156
2.0,1256.0,129.254,231.426
2.0,1257.0,128.89000000000001,231.10500000000005
2.0,1258.0,128.677,228.289
2.0,1259.0,129.606,228.03599999999997
2.0,1260.0,128.876,226.936
2.0,1261.0,104.999,202.27200000000002
2.0,1262.0,1.071,95.80499999999999
2.0,1263.0,1.068,2.739
2.0,1264.0,1.236,2.923
2.0,1265.0,0.931,3.5220000000000002
2.0,1266.0,1.3940000000000001,3.3360000000000003
2.0,1267.0,1.225,2.869
2.0,1268.0,0.836,3.019
2.0,1269.0,1.244,3.4160000000000004
2.0,1270.0,1.135,2.88
2.0,1271.0,1.23,2.683
2.0,1272.0,1.449,3.6160000000000005
2.0,1273.0,1.118,3.924
2.0,1274.0,1.468,3.292
2.0,1275.0,1.19,2.413
2.0,1276.0,1.559,3.1450000000000005
2.0,1277.0,1.297,3.152
2.0,1278.0,1.248,2.25
2.0,1279.0,1.221,2.934
2.0,1280.0,1.105,3.1229999999999998
2.0,1281.0,1.054,2.7880000000000003
2.0,1282.0,1.331,3.168
2.0,1283.0,1.788,3.882
2.0,1284.0,1.653,3.5780000000000003
2.0,1285.0,1.254,104.717
2.0,1286.0,1.365,104.285
2.0,1287.0,1.461,102.505
2.0,1288.0,1.216,100.211
2.0,1289.0,1.1420000000000001,98.234
2.0,1290.0,1.581,99.701
2.0,1291.0,1.053,97.435
2.0,1292.0,1.48,3.6390000000000002
2.0,1293.0,1.294,3.404
2.0,1294.0,1.0210000000000001,2.648
2.0,1295.0,1.127,3.108
2.0,1296.0,1.219,3.2250000000000005
2.0,1297.0,1.399,3.8440000000000003
2.0,1298.0,1.309,3.105
2.0,1299.0,1.348,3.123
2.0,1300.0,1.1320000000000001,2.7350000000000003
2.0,1301.0,1.286,3.4670000000000005
2.0,1302.0,1.229,2.6910000000000003
2.0,1303.0,1.113,2.7359999999999998
2.0,1304.0,1.541,3.005
2.0,1305.0,1.5330000000000001,3.407
2.0,1306.0,24.858,26.286
2.0,1307.0,1.795,3.5949999999999998
2.0,1308.0,1.2770000000000001,3.524
2.0,1309.0,1.05,2.9450000000000003
2.0,1310.0,0.963,2.448
2.0,1311.0,1.076,2.777
2.0,1312.0,1.675,3.673
2.0,1313.0,1.472,2.8280000000000003
2.0,1314.0,1.36,3.208
2.0,1315.0,1.176,104.775
2.0,1316.0,1.385,102.70400000000002
2.0,1317.0,1.593,101.63
2.0,1318.0,1.443,100.833
2.0,1319.0,1.318,98.631
2.0,1320.0,1.516,98.95800000000001
2.0,1321.0,1.3,3.1350000000000002
2.0,1322.0,1.441,2.995
2.0,1323.0,1.143,2.51
2.0,1324.0,1.536,3.724
2.0,1325.0,1.745,3.58
2.0,1326.0,1.655,3.277
2.0,1327.0,1.349,3.346
2.0,1328.0,1.266,3.0220000000000002
2.0,1329.0,1.237,2.79
2.0,1330.0,1.046,2.614
2.0,1331.0,1.262,3.432
2.0,1332.0,1.231,2.8289999999999997
2.0,1333.0,1.5,3.436
2.0,1334.0,1.485,3.0050000000000003
2.0,1335.0,1.784,4.179
2.0,1336.0,1.212,3.307
2.0,1337.0,1.305,3.3280000000000003
2.0,1338.0,1.166,2.426
2.0,1339.0,1.174,2.754
2.0,1340.0,1.6,3.74
2.0,1341.0,1.5290000000000001,3.4770000000000003
2.0,1342.0,1.235,2.9050000000000002
2.0,1343.0,0.978,2.845
2.0,1344.0,1.409,104.55000000000001
2.0,1345.0,1.674,105.242
2.0,1346.0,1.672,102.171
2.0,1347.0,1.599,100.153
2.0,1348.0,1.556,99.38899999999998
2.0,1349.0,1.56,98.804
2.0,1350.0,1.122,98.30400000000002
2.0,1351.0,1.0130000000000001,2.938
2.0,1352.0,1.812,4.015000000000001
2.0,1353.0,1.696,3.3789999999999996
2.0,1354.0,1.617,3.69
2.0,1355.0,1.432,8.029
2.0,1356.0,1.008,58.511
2.0,1357.0,1.47,65.35300000000001
2.0,1358.0,1.225,2467.825
2.0,1359.0,1.575,2461.5969999999998
2.0,1360.0,0.9550000000000001,2448.428
2.0,1361.0,0.985,2445.2360000000003
2.0,1362.0,1.594,2407.106
2.0,1363.0,0.974,2393.5270000000005
2.0,1364.0,1.215,2408.669
2.0,1365.0,1.562,2393.274
2.0,1366.0,1.118,2389.344
2.0,1367.0,1.6460000000000001,2381.4370000000004
2.0,1368.0,1.506,2368.722
2.0,1369.0,1.109,84.032
2.0,1370.0,1.489,85.12499999999999
2.0,1371.0,1.405,84.034
2.0,1372.0,1.33,84.782
2.0,1373.0,1.087,85.329
2.0,1374.0,1.3860000000000001,162.264
2.0,1375.0,1.049,2494.3479999999995
2.0,1376.0,1.41,2470.2760000000003
2.0,1377.0,1.691,2451.4970000000003
2.0,1378.0,1.058,2384.568
2.0,1379.0,1.3780000000000001,2365.1380000000004
2.0,1380.0,1.56,2367.74
2.0,1381.0,1.353,2269.274
2.0,1382.0,1.657,2275.031
2.0,1383.0,1.411,92.157
2.0,1384.0,1.639,92.96600000000001
2.0,1385.0,1.4020000000000001,87.042
2.0,1386.0,1.405,87.07600000000001
2.0,1387.0,1.578,88.308
2.0,1388.0,1.744,62.847
2.0,1389.0,1.24,42.193
2.0,1390.0,1.2690000000000001,88.34200000000001
2.0,1391.0,1.123,88.043
2.0,1392.0,1.495,64.42399999999999
2.0,1393.0,1.254,14.804
2.0,1394.0,0.916,19.974000000000004
2.0,1395.0,1.7670000000000001,2339.657
2.0,1396.0,1.5190000000000001,2334.125
2.0,1397.0,1.359,2336.4800000000005
2.0,1398.0,1.397,2311.645
2.0,1399.0,1.324,14.883999999999999
2.0,1400.0,1.5,20.31
2.0,1401.0,1.491,72.025
2.0,1402.0,1.105,2314.319
2.0,1403.0,1.705,2300.1620000000003
2.0,1404.0,1.187,2447.27
2.0,1405.0,1.4060000000000001,2383.1150000000002
2.0,1406.0,1.316,2372.1059999999998
2.0,1407.0,1.184,2415.762
2.0,1408.0,1.331,2428.645
2.0,1409.0,1.409,2399.544
2.0,1410.0,1.179,2396.902
2.0,1411.0,1.62,2231.6440000000002
2.0,1412.0,1.399,2256.9320000000002
2.0,1413.0,1.552,2235.9280000000003
2.0,1414.0,1.6300000000000001,2261.649
2.0,1415.0,1.372,64.284
2.0,1416.0,1.1380000000000001,29.502000000000002
2.0,1417.0,1.391,8.206
2.0,1418.0,1.294,7.795
2.0,1419.0,1.6480000000000001,8.018
2.0,1420.0,1.746,14.241
2.0,1421.0,1.296,14.599
2.0,1422.0,1.629,7.79
2.0,1423.0,0.81,7.6480000000000015
2.0,1424.0,1.182,8.369
2.0,1425.0,1.346,7.941000000000001
2.0,1426.0,1.41,7.314
2.0,1427.0,1.328,3.2800000000000002
2.0,1428.0,1.661,2.749
2.0,1429.0,1.1,2.92
2.0,1430.0,1.454,2.9829999999999997
2.0,1431.0,1.395,3.41
2.0,1432.0,1.441,3.3680000000000003
2.0,1433.0,1.6420000000000001,3.0570000000000004
2.0,1434.0,1.696,4.059
2.0,1435.0,1.555,105.63300000000001
2.0,1436.0,1.1500000000000001,102.45800000000001
2.0,1437.0,1.687,100.82900000000001
2.0,1438.0,1.685,99.213
2.0,1439.0,1.145,98.91199999999999
3.0,0.0,1.489,66.354
3.0,1.0,0.769,65.32800000000002
3.0,2.0,0.8230000000000001,65.447
3.0,3.0,1.249,4.991
3.0,4.0,0.743,5.163
3.0,5.0,1.24,4.823
3.0,6.0,21.552,24.730999999999998
3.0,7.0,21.895,25.497
3.0,8.0,21.435,23.985
3.0,9.0,0.809,3.9490000000000003
3.0,10.0,1.143,3.4899999999999998
3.0,11.0,0.849,3.644
3.0,12.0,0.739,3.151
3.0,13.0,1.672,10.079
3.0,14.0,0.984,33.628
3.0,15.0,0.805,32.036
3.0,16.0,0.968,33.74799999999999
3.0,17.0,1.749,30.885999999999996
3.0,18.0,1.179,32.833999999999996
3.0,19.0,1.115,32.045
3.0,20.0,1.243,30.619
3.0,21.0,1.173,33.779
3.0,22.0,0.76,31.794000000000004
3.0,23.0,21.923000000000002,54.04900000000001
3.0,24.0,0.762,34.474
3.0,25.0,1.354,30.368
3.0,26.0,19.422,48.282000000000004
3.0,27.0,0.877,30.268000000000004
3.0,28.0,1.702,32.101000000000006
3.0,29.0,1.0190000000000001,33.521
3.0,30.0,1.151,30.221999999999998
3.0,31.0,1.301,30.527
3.0,32.0,21.671,54.518
3.0,33.0,2.209,35.801
3.0,34.0,1.7,31.062999999999995
3.0,35.0,0.834,32.678999999999995
3.0,36.0,22.011,51.953
3.0,37.0,1.108,30.556
3.0,38.0,0.767,30.569999999999997
3.0,39.0,1.282,32.955999999999996
3.0,40.0,0.811,31.012000000000004
3.0,41.0,1.169,31.85
3.0,42.0,1.52,31.181
3.0,43.0,0.801,30.729999999999997
3.0,44.0,0.8150000000000001,29.85
3.0,45.0,1.716,35.067
3.0,46.0,21.805,53.125
3.0,47.0,0.99,31.694999999999997
3.0,48.0,0.912,3.285
3.0,49.0,1.661,3.992
3.0,50.0,0.776,2.9
3.0,51.0,0.63,2.7500000000000004
3.0,52.0,1.345,4.2589999999999995
3.0,53.0,22.581,25.07
3.0,54.0,0.914,3.481
3.0,55.0,1.368,4.281
3.0,56.0,0.632,2.8980000000000006
3.0,57.0,21.055,23.377
3.0,58.0,1.393,3.6250000000000004
3.0,59.0,1.448,4.514
3.0,60.0,0.999,3.561
3.0,61.0,21.281,23.453
3.0,62.0,1.975,5.019
3.0,63.0,21.875,84.101
3.0,64.0,0.972,59.785
3.0,65.0,1.274,62.205
3.0,66.0,0.882,62.977999999999994
3.0,67.0,0.989,64.598
3.0,68.0,1.5170000000000001,65.268
3.0,69.0,1.049,65.42099999999999
3.0,70.0,0.8190000000000001,65.32200000000002
3.0,71.0,1.764,67.04199999999999
3.0,72.0,19.605,84.45
3.0,73.0,1.479,66.18799999999999
3.0,74.0,1.551,66.15599999999999
3.0,75.0,1.123,4.535
3.0,76.0,0.882,4.159000000000001
3.0,77.0,0.727,4.1000000000000005
3.0,78.0,1.502,5.4350000000000005
3.0,79.0,0.932,5.201
3.0,80.0,1.464,4.281000000000001
3.0,81.0,21.635,24.747000000000003
3.0,82.0,1.599,4.098
3.0,83.0,21.87,23.965
3.0,84.0,1.281,3.623
3.0,85.0,1.025,3.826
3.0,86.0,1.232,4.17
3.0,87.0,1.332,3.988
3.0,88.0,1.239,2.7970000000000006
3.0,89.0,11.351,13.551
3.0,90.0,1.041,3.624
3.0,91.0,0.424,3.207
3.0,92.0,1.935,4.5
3.0,93.0,0.861,33.245
3.0,94.0,1.87,33.165
3.0,95.0,0.996,30.727999999999998
3.0,96.0,1.3800000000000001,32.739
3.0,97.0,1.572,34.49
3.0,98.0,0.7010000000000001,33.221
3.0,99.0,0.917,34.345
3.0,100.0,0.998,33.316
3.0,101.0,1.1280000000000001,34.74700000000001
3.0,102.0,0.721,33.080000000000005
3.0,103.0,0.842,30.887
3.0,104.0,0.997,31.962000000000003
3.0,105.0,0.9430000000000001,31.595
3.0,106.0,0.914,31.425000000000004
3.0,107.0,1.452,32.535000000000004
3.0,108.0,0.64,30.871000000000002
3.0,109.0,0.547,31.121
3.0,110.0,1.803,34.229
3.0,111.0,0.908,31.630000000000003
3.0,112.0,1.377,33.762
3.0,113.0,22.684,55.66900000000001
3.0,114.0,1.214,31.437
3.0,115.0,1.002,31.364
3.0,116.0,0.889,32.56
3.0,117.0,0.911,29.519000000000002
3.0,118.0,0.368,29.063999999999997
3.0,119.0,0.533,30.086000000000002
3.0,120.0,1.333,33.455999999999996
3.0,121.0,1.075,29.911
3.0,122.0,0.995,30.444000000000003
